Filename,Rating,Ethnicity
CM140.jpg,2.866667,Caucasian
AF101.jpg,2.35,Asian
AF913.jpg,2.8,Asian
AF1550.jpg,3.383333,Asian
CF283.jpg,2.816667,Caucasian
AF490.jpg,2.3,Asian
AF1228.jpg,3.333333,Asian
AF1508.jpg,3.916667,Asian
CM319.jpg,2.85,Caucasian
CF147.jpg,2.35,Caucasian
CF716.jpg,3.416667,Caucasian
AM863.jpg,3.533333,Asian
AF380.jpg,2.9,Asian
AF1490.jpg,3.65,Asian
AM328.jpg,2.716667,Asian
CF39.jpg,2.516667,Caucasian
CM26.jpg,2.283333,Caucasian
AF114.jpg,2.516667,Asian
AM1956.jpg,3.933333,Asian
AM580.jpg,2.2,Asian
AF479.jpg,2.55,Asian
CF166.jpg,2.433333,Caucasian
CM475.jpg,2.633333,Caucasian
AM1475.jpg,2.833333,Asian
AM571.jpg,2.433333,Asian
AF1520.jpg,3.233333,Asian
AF702.jpg,3.316667,Asian
AM260.jpg,2.75,Asian
AM973.jpg,2.85,Asian
AF1307.jpg,2.833333,Asian
AM919.jpg,2.583333,Asian
CM237.jpg,2.816667,Caucasian
AM1075.jpg,2.633333,Asian
AF1332.jpg,2.316667,Asian
AF1983.jpg,3.883333,Asian
AM1008.jpg,2.483333,Asian
CM338.jpg,2.35,Caucasian
AM1536.jpg,2.616667,Asian
CM488.jpg,2.783333,Caucasian
CF246.jpg,3.3,Caucasian
AM1139.jpg,2.35,Asian
AM646.jpg,2.166667,Asian
AM667.jpg,2.966667,Asian
CF412.jpg,2.183333,Caucasian
AF65.jpg,2.916667,Asian
AM535.jpg,2.2,Asian
CF100.jpg,2.133333,Caucasian
AF581.jpg,2.866667,Asian
AM1108.jpg,3.033333,Asian
AM1702.jpg,3.5,Asian
CF425.jpg,2.666667,Caucasian
AM1012.jpg,2.066667,Asian
AF1510.jpg,3.666667,Asian
CM697.jpg,4.016667,Caucasian
AM984.jpg,3.283333,Asian
CF591.jpg,4.216667,Caucasian
AF118.jpg,2.8,Asian
AF1857.jpg,4.233333,Asian
AF494.jpg,2.3,Asian
AF318.jpg,2.016667,Asian
AM837.jpg,2.8,Asian
AM332.jpg,2.666667,Asian
AF849.jpg,2.666667,Asian
AF769.jpg,2.583333,Asian
AF546.jpg,1.883333,Asian
AM974.jpg,2.483333,Asian
AF1571.jpg,3.7,Asian
AF970.jpg,2.533333,Asian
AM599.jpg,2.0,Asian
CF66.jpg,2.766667,Caucasian
AM774.jpg,2.766667,Asian
AM461.jpg,2.316667,Asian
AM94.jpg,3.3,Asian
CM701.jpg,4.016667,Caucasian
AM225.jpg,2.1,Asian
AF1102.jpg,3.833333,Asian
AM1964.jpg,4.4,Asian
AF765.jpg,2.633333,Asian
AM149.jpg,2.683333,Asian
CM541.jpg,2.566667,Caucasian
AF852.jpg,2.8,Asian
AM1036.jpg,1.983333,Asian
CF194.jpg,2.75,Caucasian
CM305.jpg,2.983333,Caucasian
CF335.jpg,3.333333,Caucasian
CM509.jpg,2.7,Caucasian
AF844.jpg,2.766667,Asian
AM1424.jpg,2.783333,Asian
AM1411.jpg,2.7,Asian
AF1006.jpg,3.45,Asian
AM355.jpg,2.65,Asian
CM81.jpg,2.733333,Caucasian
AM258.jpg,2.25,Asian
CM173.jpg,3.316667,Caucasian
CM214.jpg,2.85,Caucasian
CM553.jpg,2.7,Caucasian
AF293.jpg,2.566667,Asian
AF1509.jpg,1.7,Asian
CF343.jpg,2.933333,Caucasian
AF1206.jpg,3.283333,Asian
AM1942.jpg,3.366667,Asian
AF1730.jpg,4.066667,Asian
AF1641.jpg,1.166667,Asian
AM1782.jpg,3.0,Asian
CM252.jpg,3.083333,Caucasian
AM1570.jpg,4.133333,Asian
CM455.jpg,2.75,Caucasian
AM221.jpg,2.366667,Asian
CM246.jpg,3.183333,Caucasian
AM653.jpg,2.766667,Asian
AF1354.jpg,3.283333,Asian
AM1690.jpg,4.433333,Asian
CF575.jpg,3.666667,Caucasian
AF703.jpg,2.483333,Asian
AM849.jpg,2.416667,Asian
CF428.jpg,2.566667,Caucasian
AF1135.jpg,3.4,Asian
AM976.jpg,1.916667,Asian
AF1532.jpg,3.55,Asian
CM409.jpg,2.55,Caucasian
AM1709.jpg,2.616667,Asian
AF3.jpg,3.183333,Asian
AM1617.jpg,3.7,Asian
AM1894.jpg,4.433333,Asian
CM297.jpg,2.7,Caucasian
AF507.jpg,2.566667,Asian
AF837.jpg,2.316667,Asian
AF1770.jpg,4.116667,Asian
AF1615.jpg,3.366667,Asian
CM30.jpg,4.166667,Caucasian
AF1540.jpg,1.383333,Asian
AF1058.jpg,3.783333,Asian
AF263.jpg,3.2,Asian
AM193.jpg,4.383333,Asian
AM1636.jpg,4.3,Asian
AM1184.jpg,3.033333,Asian
AF1836.jpg,3.183333,Asian
CF735.jpg,4.216667,Caucasian
AM809.jpg,2.316667,Asian
AF792.jpg,2.9,Asian
AF1854.jpg,3.216667,Asian
AF517.jpg,2.283333,Asian
CM265.jpg,2.583333,Caucasian
AF1902.jpg,3.683333,Asian
AM191.jpg,1.816667,Asian
AM1440.jpg,2.366667,Asian
AM1164.jpg,2.716667,Asian
AM1085.jpg,2.783333,Asian
AF1588.jpg,3.933333,Asian
AF1776.jpg,3.233333,Asian
CF600.jpg,4.2,Caucasian
AM176.jpg,2.3,Asian
AF649.jpg,2.2,Asian
AF17.jpg,2.933333,Asian
AF1220.jpg,2.833333,Asian
AF802.jpg,2.783333,Asian
CF499.jpg,2.366667,Caucasian
AF1659.jpg,3.566667,Asian
AF1583.jpg,3.8,Asian
AM1186.jpg,2.383333,Asian
AM606.jpg,2.583333,Asian
AF1360.jpg,3.883333,Asian
AF1343.jpg,3.616667,Asian
CF142.jpg,2.366667,Caucasian
AM1966.jpg,3.783333,Asian
CM640.jpg,2.916667,Caucasian
AF663.jpg,2.95,Asian
CM536.jpg,2.233333,Caucasian
AF1771.jpg,1.666667,Asian
AM532.jpg,2.8,Asian
AM272.jpg,2.483333,Asian
CM68.jpg,3.183333,Caucasian
CF173.jpg,2.633333,Caucasian
AM1381.jpg,2.666667,Asian
AF1171.jpg,4.283333,Asian
CF212.jpg,2.4,Caucasian
AF1034.jpg,3.05,Asian
AM629.jpg,2.9,Asian
AM1841.jpg,2.4,Asian
AF749.jpg,2.566667,Asian
AM1466.jpg,4.016667,Asian
CF483.jpg,3.966667,Caucasian
AM775.jpg,2.616667,Asian
AF1766.jpg,4.066667,Asian
AM410.jpg,2.466667,Asian
CF623.jpg,4.266667,Caucasian
AM1474.jpg,2.35,Asian
CF41.jpg,2.183333,Caucasian
AF310.jpg,2.483333,Asian
AM1668.jpg,3.033333,Asian
CF537.jpg,3.433333,Caucasian
CM549.jpg,2.833333,Caucasian
AF1413.jpg,3.366667,Asian
AM873.jpg,2.35,Asian
AM1419.jpg,1.816667,Asian
AF643.jpg,2.2,Asian
CM647.jpg,4.466667,Caucasian
AM446.jpg,2.85,Asian
CM735.jpg,4.2,Caucasian
AF639.jpg,4.183333,Asian
AM704.jpg,2.483333,Asian
AF1164.jpg,2.916667,Asian
AM721.jpg,2.833333,Asian
AM1124.jpg,2.116667,Asian
AM1797.jpg,3.333333,Asian
AM1637.jpg,3.233333,Asian
CF481.jpg,2.416667,Caucasian
AF1815.jpg,3.05,Asian
AM1734.jpg,3.783333,Asian
AM1624.jpg,4.666667,Asian
AM213.jpg,2.766667,Asian
AF917.jpg,1.433333,Asian
AM1495.jpg,2.7,Asian
CF53.jpg,2.116667,Caucasian
AM1763.jpg,3.75,Asian
AM742.jpg,2.683333,Asian
CF15.jpg,3.933333,Caucasian
CF331.jpg,2.15,Caucasian
CF508.jpg,2.666667,Caucasian
CF395.jpg,2.883333,Caucasian
AF1565.jpg,3.3,Asian
AF165.jpg,2.6,Asian
AM1353.jpg,2.4,Asian
AF1988.jpg,1.966667,Asian
CF17.jpg,3.95,Caucasian
AM1450.jpg,2.666667,Asian
AF817.jpg,2.666667,Asian
AM70.jpg,1.85,Asian
AF508.jpg,2.216667,Asian
AM1402.jpg,3.15,Asian
CF721.jpg,3.933333,Caucasian
AM1270.jpg,2.35,Asian
AM803.jpg,2.766667,Asian
AF1452.jpg,3.016667,Asian
AM572.jpg,2.85,Asian
AF1716.jpg,3.45,Asian
AM1945.jpg,3.3,Asian
CM720.jpg,4.283333,Caucasian
AF1675.jpg,4.5,Asian
AF10.jpg,3.433333,Asian
AF620.jpg,2.5,Asian
AM1013.jpg,2.766667,Asian
AF728.jpg,1.616667,Asian
CF590.jpg,3.833333,Caucasian
AM1881.jpg,3.683333,Asian
CM548.jpg,2.55,Caucasian
AF920.jpg,2.6,Asian
AM1435.jpg,2.683333,Asian
CF638.jpg,3.75,Caucasian
AF128.jpg,2.866667,Asian
AF991.jpg,2.783333,Asian
CF698.jpg,3.85,Caucasian
AM158.jpg,2.583333,Asian
CF512.jpg,2.766667,Caucasian
AM253.jpg,3.25,Asian
CM171.jpg,2.35,Caucasian
CF220.jpg,3.116667,Caucasian
AM1407.jpg,2.483333,Asian
AM1873.jpg,2.9,Asian
CF380.jpg,2.7,Caucasian
AM1229.jpg,2.566667,Asian
AM1720.jpg,4.0,Asian
AF1799.jpg,3.85,Asian
AM109.jpg,3.333333,Asian
CF724.jpg,3.416667,Caucasian
AF924.jpg,3.116667,Asian
AM84.jpg,3.566667,Asian
CF12.jpg,4.083333,Caucasian
AM388.jpg,2.666667,Asian
AM1221.jpg,2.85,Asian
CF154.jpg,2.283333,Caucasian
AM1493.jpg,2.6,Asian
AM877.jpg,2.466667,Asian
AM1760.jpg,4.183333,Asian
CM80.jpg,2.4,Caucasian
AM699.jpg,3.033333,Asian
AF458.jpg,2.55,Asian
AF1942.jpg,2.466667,Asian
AM68.jpg,4.033333,Asian
AF1316.jpg,4.05,Asian
CM554.jpg,2.9,Caucasian
AM787.jpg,2.733333,Asian
CM64.jpg,2.483333,Caucasian
AF1619.jpg,1.633333,Asian
AM18.jpg,3.85,Asian
AF698.jpg,2.333333,Asian
AF22.jpg,2.416667,Asian
AF1125.jpg,2.75,Asian
AF1057.jpg,3.15,Asian
AM841.jpg,2.516667,Asian
AF625.jpg,3.1,Asian
CF468.jpg,2.65,Caucasian
AF1867.jpg,4.016667,Asian
CM523.jpg,2.816667,Caucasian
AM881.jpg,2.483333,Asian
AM945.jpg,2.183333,Asian
AM63.jpg,4.15,Asian
AM379.jpg,2.2,Asian
AF156.jpg,2.483333,Asian
CM327.jpg,2.633333,Caucasian
CM60.jpg,2.833333,Caucasian
AM1669.jpg,3.183333,Asian
CM51.jpg,2.483333,Caucasian
AF515.jpg,3.266667,Asian
AF1534.jpg,4.2,Asian
AM1405.jpg,2.6,Asian
CF262.jpg,2.816667,Caucasian
AM1984.jpg,4.183333,Asian
AM1115.jpg,2.583333,Asian
AM1736.jpg,3.966667,Asian
CF630.jpg,4.05,Caucasian
CF197.jpg,2.75,Caucasian
AM529.jpg,3.266667,Asian
AF1065.jpg,3.85,Asian
AF912.jpg,3.783333,Asian
AF1072.jpg,3.233333,Asian
AF700.jpg,1.85,Asian
CM1.jpg,3.116667,Caucasian
AM1815.jpg,2.533333,Asian
AF419.jpg,2.733333,Asian
AM1745.jpg,3.333333,Asian
AM54.jpg,2.866667,Asian
CM432.jpg,2.633333,Caucasian
AF76.jpg,2.9,Asian
AF381.jpg,2.866667,Asian
AM1191.jpg,2.533333,Asian
AF1631.jpg,1.116667,Asian
CF594.jpg,3.1,Caucasian
AM1487.jpg,2.45,Asian
CF451.jpg,2.833333,Caucasian
AF535.jpg,2.583333,Asian
CM241.jpg,2.933333,Caucasian
CF403.jpg,2.233333,Caucasian
AF673.jpg,3.083333,Asian
AM1526.jpg,2.916667,Asian
AF58.jpg,2.666667,Asian
CF643.jpg,2.966667,Caucasian
AF610.jpg,1.866667,Asian
AM478.jpg,2.533333,Asian
AF102.jpg,2.8,Asian
AF1487.jpg,3.183333,Asian
AF914.jpg,3.783333,Asian
AF78.jpg,2.65,Asian
CM202.jpg,2.916667,Caucasian
AF1734.jpg,3.833333,Asian
AF856.jpg,3.233333,Asian
AF563.jpg,3.083333,Asian
AF595.jpg,2.283333,Asian
AM82.jpg,2.916667,Asian
CM558.jpg,2.433333,Caucasian
AM1364.jpg,2.3,Asian
AF394.jpg,2.633333,Asian
AF1363.jpg,2.933333,Asian
AM859.jpg,2.866667,Asian
AF60.jpg,2.716667,Asian
AF985.jpg,1.6,Asian
CF479.jpg,2.7,Caucasian
AF1463.jpg,2.933333,Asian
AM1426.jpg,2.083333,Asian
AM555.jpg,2.1,Asian
AF701.jpg,3.066667,Asian
AM1142.jpg,2.266667,Asian
AF1630.jpg,2.766667,Asian
AM1309.jpg,2.7,Asian
AM680.jpg,2.433333,Asian
AM540.jpg,2.916667,Asian
AM243.jpg,2.6,Asian
AF359.jpg,2.083333,Asian
CF55.jpg,3.583333,Caucasian
CF413.jpg,2.75,Caucasian
AF1013.jpg,3.816667,Asian
AF616.jpg,2.016667,Asian
AM523.jpg,2.95,Asian
AF86.jpg,2.333333,Asian
CM102.jpg,2.866667,Caucasian
AF183.jpg,2.666667,Asian
AF1151.jpg,2.166667,Asian
AM611.jpg,2.95,Asian
AM509.jpg,2.833333,Asian
CM694.jpg,4.2,Caucasian
AF1357.jpg,4.283333,Asian
CM448.jpg,3.166667,Caucasian
CM5.jpg,2.666667,Caucasian
AM659.jpg,2.7,Asian
AM375.jpg,2.816667,Asian
AM112.jpg,4.133333,Asian
AM1904.jpg,1.633333,Asian
AF216.jpg,2.666667,Asian
AM979.jpg,2.3,Asian
AM1694.jpg,3.166667,Asian
AF756.jpg,1.316667,Asian
AF176.jpg,2.116667,Asian
CM458.jpg,2.566667,Caucasian
AM986.jpg,2.183333,Asian
AF1973.jpg,4.75,Asian
AM1502.jpg,2.666667,Asian
AF1218.jpg,3.35,Asian
AM276.jpg,2.583333,Asian
AM1552.jpg,2.583333,Asian
CF707.jpg,4.4,Caucasian
AF1154.jpg,4.1,Asian
AM682.jpg,2.6,Asian
CM565.jpg,2.183333,Caucasian
AF570.jpg,2.383333,Asian
AM451.jpg,2.666667,Asian
AM296.jpg,1.95,Asian
AF1952.jpg,3.033333,Asian
CF59.jpg,2.15,Caucasian
AF968.jpg,2.3,Asian
AF1542.jpg,2.316667,Asian
AM205.jpg,4.25,Asian
CM631.jpg,2.7,Caucasian
CM486.jpg,2.666667,Caucasian
AM1784.jpg,3.516667,Asian
AF502.jpg,2.616667,Asian
AM420.jpg,2.366667,Asian
AM1613.jpg,4.233333,Asian
CF290.jpg,2.75,Caucasian
AM1923.jpg,2.433333,Asian
AF1132.jpg,3.233333,Asian
AF1423.jpg,3.733333,Asian
AM1382.jpg,2.116667,Asian
AM855.jpg,2.8,Asian
AF1762.jpg,3.783333,Asian
AF484.jpg,3.616667,Asian
AM767.jpg,2.633333,Asian
AM171.jpg,2.816667,Asian
AF1577.jpg,3.4,Asian
AF173.jpg,2.316667,Asian
CM445.jpg,3.95,Caucasian
CM184.jpg,2.55,Caucasian
AF1502.jpg,3.683333,Asian
AM39.jpg,3.683333,Asian
AM1059.jpg,2.016667,Asian
CF186.jpg,2.4,Caucasian
AM1443.jpg,2.316667,Asian
AF1635.jpg,3.783333,Asian
AF113.jpg,3.366667,Asian
AF218.jpg,2.25,Asian
CM573.jpg,2.816667,Caucasian
AM1442.jpg,2.466667,Asian
AM1840.jpg,3.35,Asian
AM954.jpg,2.783333,Asian
AF1371.jpg,3.633333,Asian
CM557.jpg,2.616667,Caucasian
AM1928.jpg,3.416667,Asian
AF1042.jpg,3.116667,Asian
CM403.jpg,3.183333,Caucasian
AF120.jpg,2.366667,Asian
CF37.jpg,2.516667,Caucasian
AF1974.jpg,2.65,Asian
AM1865.jpg,3.2,Asian
AM71.jpg,3.566667,Asian
AM435.jpg,2.183333,Asian
AF1618.jpg,2.533333,Asian
AM1352.jpg,2.633333,Asian
AF408.jpg,3.1,Asian
AM1671.jpg,4.216667,Asian
AM931.jpg,2.75,Asian
CF556.jpg,4.566667,Caucasian
AF25.jpg,1.766667,Asian
AF1538.jpg,4.033333,Asian
AM36.jpg,4.366667,Asian
AM936.jpg,2.283333,Asian
AF55.jpg,2.25,Asian
AF428.jpg,2.766667,Asian
AF1117.jpg,1.966667,Asian
AM1320.jpg,2.25,Asian
AF300.jpg,4.183333,Asian
AM1847.jpg,3.7,Asian
CF415.jpg,2.683333,Caucasian
AF441.jpg,3.0,Asian
AM1921.jpg,2.85,Asian
AM1618.jpg,3.883333,Asian
CF314.jpg,1.916667,Caucasian
AF1397.jpg,3.583333,Asian
CM309.jpg,4.433333,Caucasian
AF806.jpg,2.2,Asian
AM1002.jpg,1.916667,Asian
AM1828.jpg,2.6,Asian
CM542.jpg,2.55,Caucasian
AM870.jpg,1.6,Asian
CM407.jpg,2.233333,Caucasian
AM275.jpg,2.55,Asian
AM183.jpg,2.966667,Asian
CF52.jpg,2.516667,Caucasian
AF1971.jpg,1.933333,Asian
CM611.jpg,2.916667,Caucasian
AM595.jpg,2.95,Asian
AF1024.jpg,3.366667,Asian
AM1997.jpg,4.433333,Asian
CM159.jpg,2.3,Caucasian
CF466.jpg,2.766667,Caucasian
AM627.jpg,2.616667,Asian
AF429.jpg,2.466667,Asian
AM937.jpg,2.716667,Asian
CM729.jpg,4.15,Caucasian
AM227.jpg,2.416667,Asian
AF1924.jpg,2.3,Asian
AF835.jpg,2.783333,Asian
AM124.jpg,4.45,Asian
AM1152.jpg,2.033333,Asian
AF944.jpg,4.0,Asian
AF68.jpg,2.766667,Asian
CM692.jpg,4.316667,Caucasian
AF1163.jpg,3.133333,Asian
AF269.jpg,3.666667,Asian
CM209.jpg,2.75,Caucasian
CF104.jpg,2.55,Caucasian
CM199.jpg,2.45,Caucasian
CM286.jpg,2.883333,Caucasian
AM647.jpg,2.783333,Asian
AM1576.jpg,4.316667,Asian
CF267.jpg,2.766667,Caucasian
CM608.jpg,3.333333,Caucasian
AM655.jpg,2.85,Asian
CF122.jpg,3.15,Caucasian
CM630.jpg,2.633333,Caucasian
AF54.jpg,2.216667,Asian
CF131.jpg,3.266667,Caucasian
AF182.jpg,2.316667,Asian
AF1666.jpg,3.466667,Asian
AM546.jpg,2.683333,Asian
AM993.jpg,2.283333,Asian
CF385.jpg,3.666667,Caucasian
AM1862.jpg,3.966667,Asian
AF1342.jpg,4.333333,Asian
CM23.jpg,4.033333,Caucasian
CM35.jpg,2.616667,Caucasian
AM1273.jpg,2.766667,Asian
CF673.jpg,4.183333,Caucasian
CM334.jpg,2.366667,Caucasian
CF11.jpg,4.366667,Caucasian
AM1842.jpg,3.783333,Asian
AF283.jpg,3.066667,Asian
AF1053.jpg,2.666667,Asian
AM1037.jpg,2.266667,Asian
AF893.jpg,2.8,Asian
AF1322.jpg,2.916667,Asian
AM346.jpg,2.583333,Asian
CM459.jpg,2.75,Caucasian
AM1588.jpg,3.916667,Asian
AF1599.jpg,3.466667,Asian
AF1536.jpg,3.7,Asian
CM579.jpg,2.733333,Caucasian
AF1514.jpg,4.033333,Asian
CM487.jpg,2.483333,Caucasian
AM1772.jpg,3.4,Asian
CM607.jpg,2.633333,Caucasian
AM285.jpg,2.883333,Asian
AF1753.jpg,3.266667,Asian
AF731.jpg,3.966667,Asian
CF23.jpg,4.166667,Caucasian
AF1691.jpg,3.3,Asian
AM620.jpg,2.75,Asian
AF1709.jpg,3.266667,Asian
AF62.jpg,2.633333,Asian
AM1714.jpg,3.166667,Asian
AM785.jpg,2.85,Asian
CF417.jpg,2.583333,Caucasian
AM1464.jpg,4.416667,Asian
AM1251.jpg,2.85,Asian
CM284.jpg,2.6,Caucasian
CM700.jpg,4.5,Caucasian
CM163.jpg,3.7,Caucasian
AM1794.jpg,2.6,Asian
AM1401.jpg,2.4,Asian
AM700.jpg,2.366667,Asian
CM545.jpg,2.333333,Caucasian
CM635.jpg,2.716667,Caucasian
AF1498.jpg,4.066667,Asian
AM1824.jpg,2.85,Asian
AF1526.jpg,4.2,Asian
AF1794.jpg,3.333333,Asian
AM1751.jpg,3.933333,Asian
AM1519.jpg,2.316667,Asian
AF1249.jpg,4.316667,Asian
CF670.jpg,4.516667,Caucasian
CM519.jpg,2.666667,Caucasian
CF661.jpg,4.2,Caucasian
CM289.jpg,2.716667,Caucasian
CM680.jpg,3.266667,Caucasian
CF549.jpg,4.416667,Caucasian
AF1744.jpg,3.016667,Asian
CF671.jpg,3.8,Caucasian
AM1596.jpg,3.933333,Asian
AM1492.jpg,2.783333,Asian
AF483.jpg,2.766667,Asian
AM1891.jpg,3.933333,Asian
CM497.jpg,3.1,Caucasian
AM804.jpg,2.816667,Asian
AF94.jpg,2.866667,Asian
CF34.jpg,4.433333,Caucasian
CF367.jpg,3.15,Caucasian
AM1350.jpg,2.316667,Asian
AF72.jpg,2.316667,Asian
AF50.jpg,2.583333,Asian
AM127.jpg,3.9,Asian
AF261.jpg,2.133333,Asian
AF1933.jpg,3.116667,Asian
CM600.jpg,2.5,Caucasian
CF110.jpg,2.65,Caucasian
AF947.jpg,3.35,Asian
CF421.jpg,3.183333,Caucasian
CF211.jpg,2.416667,Caucasian
AF1027.jpg,3.983333,Asian
CM639.jpg,4.183333,Caucasian
AF1665.jpg,3.616667,Asian
CM384.jpg,3.05,Caucasian
AF294.jpg,2.55,Asian
AF1838.jpg,3.516667,Asian
AF185.jpg,2.15,Asian
AF965.jpg,2.933333,Asian
AF1739.jpg,2.283333,Asian
AM922.jpg,2.633333,Asian
AF933.jpg,3.983333,Asian
AF1369.jpg,2.5,Asian
AF422.jpg,2.366667,Asian
AF1851.jpg,2.833333,Asian
AM1674.jpg,4.233333,Asian
AF1787.jpg,3.966667,Asian
AM906.jpg,2.733333,Asian
CF627.jpg,4.266667,Caucasian
AM581.jpg,3.066667,Asian
AF32.jpg,3.15,Asian
CF607.jpg,3.65,Caucasian
AM137.jpg,4.25,Asian
AF1160.jpg,3.683333,Asian
AF1445.jpg,3.9,Asian
AF147.jpg,2.35,Asian
AM1525.jpg,2.15,Asian
CM254.jpg,2.833333,Caucasian
AM605.jpg,2.383333,Asian
AM268.jpg,3.016667,Asian
CF337.jpg,2.616667,Caucasian
CF597.jpg,4.466667,Caucasian
AF1209.jpg,3.266667,Asian
AM26.jpg,1.966667,Asian
CF358.jpg,3.083333,Caucasian
CM197.jpg,2.383333,Caucasian
AM505.jpg,1.65,Asian
AF87.jpg,2.333333,Asian
AF1263.jpg,3.116667,Asian
CF152.jpg,2.15,Caucasian
AF1513.jpg,3.716667,Asian
CM588.jpg,2.483333,Caucasian
AF85.jpg,2.783333,Asian
CF442.jpg,2.55,Caucasian
AM687.jpg,2.616667,Asian
AM828.jpg,2.583333,Asian
AM1897.jpg,3.983333,Asian
CF437.jpg,2.883333,Caucasian
CF682.jpg,4.283333,Caucasian
AM1296.jpg,2.666667,Asian
AF1499.jpg,3.466667,Asian
CM226.jpg,2.35,Caucasian
AM1279.jpg,2.866667,Asian
CF727.jpg,4.566667,Caucasian
AF1133.jpg,3.233333,Asian
CF73.jpg,2.4,Caucasian
AF1792.jpg,3.883333,Asian
CM267.jpg,3.083333,Caucasian
AM1417.jpg,2.4,Asian
AF1461.jpg,3.316667,Asian
AM1024.jpg,3.15,Asian
CM55.jpg,4.55,Caucasian
AM1096.jpg,3.416667,Asian
AM688.jpg,1.933333,Asian
AF297.jpg,4.3,Asian
CM661.jpg,3.9,Caucasian
AM474.jpg,2.466667,Asian
AM459.jpg,2.55,Asian
AF324.jpg,2.833333,Asian
AM1500.jpg,2.6,Asian
CF397.jpg,2.85,Caucasian
AM1145.jpg,4.25,Asian
AF864.jpg,2.666667,Asian
CF79.jpg,2.75,Caucasian
AM1434.jpg,2.383333,Asian
AM994.jpg,2.716667,Asian
AM1211.jpg,2.1,Asian
AF680.jpg,2.116667,Asian
AF480.jpg,3.116667,Asian
AM1431.jpg,2.716667,Asian
CF452.jpg,3.016667,Caucasian
AF168.jpg,2.55,Asian
AM1486.jpg,2.583333,Asian
AF152.jpg,2.683333,Asian
AM222.jpg,1.85,Asian
CF190.jpg,2.416667,Caucasian
AF1804.jpg,3.65,Asian
CF487.jpg,2.133333,Caucasian
CM232.jpg,2.733333,Caucasian
AF1726.jpg,4.316667,Asian
CF44.jpg,2.633333,Caucasian
AM27.jpg,4.05,Asian
AM598.jpg,2.566667,Asian
CF205.jpg,2.516667,Caucasian
AF206.jpg,2.683333,Asian
AF499.jpg,3.083333,Asian
AF1754.jpg,3.9,Asian
AF1913.jpg,2.833333,Asian
CF656.jpg,3.45,Caucasian
CM207.jpg,2.3,Caucasian
CM572.jpg,3.583333,Caucasian
AM633.jpg,2.733333,Asian
AF1119.jpg,2.7,Asian
AF177.jpg,1.733333,Asian
AF21.jpg,2.516667,Asian
AM676.jpg,2.8,Asian
AF373.jpg,2.55,Asian
AF468.jpg,2.683333,Asian
AM1406.jpg,2.683333,Asian
AM1330.jpg,2.833333,Asian
AM462.jpg,2.45,Asian
CF83.jpg,2.9,Caucasian
AF1374.jpg,4.3,Asian
CF719.jpg,4.6,Caucasian
CF658.jpg,4.4,Caucasian
AF1266.jpg,3.816667,Asian
AF190.jpg,2.05,Asian
AF1404.jpg,2.85,Asian
CM164.jpg,2.883333,Caucasian
AF311.jpg,2.533333,Asian
AM1468.jpg,2.416667,Asian
AF1522.jpg,2.0,Asian
AF52.jpg,2.133333,Asian
AM283.jpg,2.733333,Asian
AM136.jpg,2.566667,Asian
AF424.jpg,2.6,Asian
CM25.jpg,2.95,Caucasian
CM616.jpg,3.183333,Caucasian
AM1161.jpg,2.65,Asian
CM57.jpg,2.983333,Caucasian
AM762.jpg,4.483333,Asian
AF757.jpg,1.433333,Asian
AM212.jpg,2.566667,Asian
CM530.jpg,3.133333,Caucasian
AM1094.jpg,2.75,Asian
AM1061.jpg,2.65,Asian
AM1577.jpg,2.65,Asian
AM1138.jpg,2.583333,Asian
AF1604.jpg,3.7,Asian
AM723.jpg,2.25,Asian
AM656.jpg,2.983333,Asian
AM161.jpg,2.433333,Asian
AM223.jpg,2.466667,Asian
AF1394.jpg,3.283333,Asian
AF977.jpg,3.583333,Asian
AF1702.jpg,2.316667,Asian
AF1847.jpg,3.4,Asian
AF1865.jpg,3.216667,Asian
CF359.jpg,2.766667,Caucasian
AM1156.jpg,3.1,Asian
CF199.jpg,2.516667,Caucasian
AM1713.jpg,3.05,Asian
AM609.jpg,2.433333,Asian
AM1392.jpg,2.433333,Asian
AM1305.jpg,2.75,Asian
AM1277.jpg,2.216667,Asian
AF1820.jpg,1.416667,Asian
CM42.jpg,4.483333,Caucasian
AM340.jpg,2.7,Asian
AM506.jpg,2.55,Asian
AF1259.jpg,2.666667,Asian
AM1688.jpg,4.083333,Asian
AM850.jpg,2.516667,Asian
AM947.jpg,2.016667,Asian
AF1222.jpg,3.7,Asian
CF440.jpg,3.116667,Caucasian
AF659.jpg,2.55,Asian
AF1111.jpg,2.383333,Asian
CM320.jpg,2.833333,Caucasian
AF1253.jpg,4.35,Asian
AF1969.jpg,3.1,Asian
AM1149.jpg,1.816667,Asian
AF775.jpg,2.483333,Asian
CF163.jpg,3.3,Caucasian
AM1974.jpg,3.616667,Asian
AM90.jpg,1.883333,Asian
CF310.jpg,2.65,Caucasian
AM1680.jpg,3.35,Asian
AF104.jpg,2.833333,Asian
AF331.jpg,2.083333,Asian
AF1825.jpg,4.016667,Asian
AF328.jpg,2.85,Asian
CF132.jpg,2.65,Caucasian
AM1993.jpg,2.916667,Asian
CM365.jpg,2.7,Caucasian
AM985.jpg,3.233333,Asian
AF405.jpg,2.8,Asian
AM242.jpg,2.116667,Asian
AF1672.jpg,3.2,Asian
AM100.jpg,2.016667,Asian
CF242.jpg,4.516667,Caucasian
